District ID,County Name,Operating Cost Per Student,District Number,School Year,Student Count,State Student Count,Operating Cost,State Operating Cost,State Operating Cost Per Student
2097,LINCOLN,7798.38,LINCOLN CO SCH DIST,07/01/2002,6117,552161,47702669.86,3889552066.13,7044.24
2057,KLAMATH,6777.23,KLAMATH CO SCH DIST,07/01/2000,7073,544245,47935367.51,3796207419.43,6975.18
2057,KLAMATH,6747.99,KLAMATH CO SCH DIST,07/01/1999,7112,543138,47991732.55,3556941887.40,6548.87
2146,MARION,9970.93,Woodburn SD 103,07/01/2005,4830,555146,48159603.60,4513950428.60,8131.11
1928,CLACKAMAS,6545.26,OREGON CITY SCH DIST 62,07/01/2000,7376,544245,48277856.07,3796207419.43,6975.18
2054,JOSEPHINE,8433.84,Grants Pass SD 7,07/01/2009,5738,556836,48393400.46,5162739221.05,9271.56
2054,JOSEPHINE,8309.52,Grants Pass SD 7,07/01/2007,5830,561354,48444480.02,5144636555.37,9164.69
2241,WASHINGTON,8141.06,Forest Grove SD 15,07/01/2005,5955,555146,48480013.19,4513950428.60,8131.11
1923,CLACKAMAS,6978.54,Lake Oswego SD 7J,07/01/2003,6956,549169,48542746.07,3970643658.44,7230.28
2100,LINN,6120.46,GREATER ALBANY SCH DIST 8J,07/01/1998,7953,540605,48676055.34,1012656851.75,1873.19
2185,MULTNOMAH,7701.00,Centennial SD 28J,07/01/2003,6324,549169,48701126.70,3970643658.44,7230.28
2097,LINCOLN,8452.51,LINCOLN CO SCH DIST,07/01/2005,5775,555146,48813264.81,4513950428.60,8131.11
2055,JOSEPHINE,8556.59,Three Rivers/Josephine County SD,07/01/2005,5735,555146,49072025.38,4513950428.60,8131.11
2097,LINCOLN,7689.41,LINCOLN CO SCH DIST,07/01/2001,6385,549757,49096854.62,3966871635.47,7215.68
1923,CLACKAMAS,7063.83,Lake Oswego SD 7J,07/01/2002,7005,552161,49482148.34,3889552066.13,7044.24
2088,LANE,8203.39,Bethel SD 52,07/01/2009,6036,556836,49515663.17,5162739221.05,9271.56
2256,YAMHILL,7823.29,McMinnville SD 40,07/01/2006,6332,558366,49537061.92,4768933786.70,8540.87
2097,LINCOLN,8426.44,LINCOLN CO SCH DIST,07/01/2004,5890,549793,49631741.63,4198534676.94,7636.57
1901,BENTON,7033.82,Corvallis SD 509J,07/01/2003,7063,549169,49679835.75,3970643658.44,7230.28
2057,KLAMATH,7316.50,KLAMATH CO SCH DIST,07/01/2001,6793,549757,49700972.84,3966871635.47,7215.68
2187,MULTNOMAH,6267.27,DAVID DOUGLAS SCH DIST 40,07/01/1999,7937,543138,49743347.81,3556941887.40,6548.87
2054,JOSEPHINE,8766.11,Grants Pass SD 7,07/01/2008,5694,559271,49914207.14,5248233458.10,9384.06
2185,MULTNOMAH,7807.90,Centennial SD 28J,07/01/2004,6409,549793,50040862.04,4198534676.94,7636.57
2146,MARION,10112.03,Woodburn SD 103,07/01/2006,4952,558366,50074764.07,4768933786.70,8540.87
2097,LINCOLN,9106.65,Lincoln County SD,07/01/2006,5503,558366,50113912.88,4768933786.70,8540.87
2057,KLAMATH,7456.83,KLAMATH CO SCH DIST,07/01/2002,6722,552161,50124841.87,3889552066.13,7044.24
1923,CLACKAMAS,7274.85,Lake Oswego SD 7J,07/01/2004,6898,549793,50181891.19,4198534676.94,7636.57
1901,BENTON,6885.07,Corvallis SD 509J,07/01/2001,7293,549757,50212808.50,3966871635.47,7215.68
1991,DOUGLAS,7288.18,Douglas County SD 4,07/01/2005,6910,555146,50361295.36,4513950428.60,8131.11
1923,CLACKAMAS,7150.60,Lake Oswego SD 7J,07/01/2000,7048,544245,50397448.28,3796207419.43,6975.18
1901,BENTON,6772.93,CORVALLIS SCH DIST 509J,07/01/2000,7459,544245,50519272.08,3796207419.43,6975.18
2088,LANE,8195.33,Bethel SD 52,07/01/2007,6170,561354,50565194.91,5144636555.37,9164.69
1901,BENTON,7067.03,Corvallis SD 509J,07/01/2002,7169,552161,50663570.49,3889552066.13,7044.24
1977,DESCHUTES,7515.24,Redmond SD 2J,07/01/2006,6799,558366,51096099.59,4768933786.70,8540.87
2055,JOSEPHINE,9144.78,Three Rivers/Josephine County SD,07/01/2006,5600,558366,51210765.85,4768933786.70,8540.87
1922,CLACKAMAS,6550.03,West Linn-Wilsonville SD 3J,07/01/2002,7821,552161,51227817.90,3889552066.13,7044.24
2057,KLAMATH,7871.24,KLAMATH CO SCH DIST,07/01/2004,6529,549793,51391354.24,4198534676.94,7636.57
2100,LINN,6315.10,GREATER ALBANY SCH DIST 8J,07/01/1999,8161,543138,51537520.76,3556941887.40,6548.87
1901,BENTON,7509.47,Corvallis SD 509J,07/01/2005,6874,555146,51620116.34,4513950428.60,8131.11
1901,BENTON,7469.40,Corvallis SD 509J,07/01/2004,6921,549793,51695716.58,4198534676.94,7636.57
2185,MULTNOMAH,8082.02,Centennial SD 28J,07/01/2005,6401,555146,51732999.86,4513950428.60,8131.11
2057,KLAMATH,7884.14,KLAMATH CO SCH DIST,07/01/2003,6565,549169,51759358.74,3970643658.44,7230.28
1928,CLACKAMAS,6787.81,Oregon City SD 62,07/01/2002,7662,552161,52008178.89,3889552066.13,7044.24
1922,CLACKAMAS,6760.57,West Linn-Wilsonville SD 3J,07/01/2001,7714,549757,52151042.07,3966871635.47,7215.68
2055,JOSEPHINE,9510.25,Three Rivers/Josephine County SD,07/01/2007,5485,561354,52163739.07,5144636555.37,9164.69
2097,LINCOLN,10068.30,Lincoln County SD,07/01/2009,5182,556836,52173915.81,5162739221.05,9271.56
1922,CLACKAMAS,6578.68,West Linn-Wilsonville SD 3J,07/01/2003,7934,549169,52195247.99,3970643658.44,7230.28
1928,CLACKAMAS,6554.99,Oregon City SD 62,07/01/2003,7984,549169,52335063.46,3970643658.44,7230.28
1991,DOUGLAS,7897.21,Douglas County SD 4,07/01/2006,6654,558366,52548012.62,4768933786.70,8540.87
2055,JOSEPHINE,9665.28,Three Rivers/Josephine County SD,07/01/2008,5442,559271,52598443.97,5248233458.10,9384.06
1923,CLACKAMAS,7384.19,Lake Oswego SD 7J,07/01/2001,7133,549757,52671446.74,3966871635.47,7215.68
1923,CLACKAMAS,7592.32,Lake Oswego SD 7J,07/01/2005,6953,555146,52789386.35,4513950428.60,8131.11
2146,MARION,10335.36,Woodburn SD 103,07/01/2007,5121,561354,52927355.42,5144636555.37,9164.69
2088,LANE,8803.53,Bethel SD 52,07/01/2008,6018,559271,52979668.39,5248233458.10,9384.06
2256,YAMHILL,8326.15,McMinnville SD 40,07/01/2007,6367,561354,53012600.99,5144636555.37,9164.69
2241,WASHINGTON,8661.87,Forest Grove SD 15,07/01/2006,6124,558366,53045317.63,4768933786.70,8540.87
2055,JOSEPHINE,10325.11,Three Rivers/Josephine County SD,07/01/2009,5193,556836,53618295.04,5162739221.05,9271.56
2185,MULTNOMAH,8171.85,Centennial SD 28J,07/01/2006,6562,558366,53623668.88,4768933786.70,8540.87
2057,KLAMATH,8250.84,Klamath County SD,07/01/2005,6524,555146,53828465.04,4513950428.60,8131.11
1928,CLACKAMAS,7189.23,Oregon City SD 62,07/01/2001,7488,549757,53832964.17,3966871635.47,7215.68
1977,DESCHUTES,7672.07,Redmond SD 2J,07/01/2009,7017,556836,53834895.13,5162739221.05,9271.56
1901,BENTON,7968.16,Corvallis SD 509J,07/01/2006,6775,558366,53984294.93,4768933786.70,8540.87
2187,MULTNOMAH,6611.87,DAVID DOUGLAS SCH DIST 40,07/01/2000,8173,544245,54038798.69,3796207419.43,6975.18
2100,LINN,6596.30,Greater Albany Public SD 8J,07/01/2002,8226,552161,54261174.80,3889552066.13,7044.24
2097,LINCOLN,10106.06,Lincoln County SD,07/01/2007,5379,561354,54360476.54,5144636555.37,9164.69
2100,LINN,6793.45,Greater Albany Public SD 8J,07/01/2000,8032,544245,54564988.13,3796207419.43,6975.18
2097,LINCOLN,10277.17,Lincoln County SD,07/01/2008,5319,559271,54664291.39,5248233458.10,9384.06
2100,LINN,6503.96,Greater Albany Public SD 8J,07/01/2003,8446,549169,54932406.34,3970643658.44,7230.28
2256,YAMHILL,8423.40,McMinnville SD 40,07/01/2009,6525,556836,54962705.99,5162739221.05,9271.56
1991,DOUGLAS,8372.17,Douglas County SD 4,07/01/2007,6584,561354,55122352.07,5144636555.37,9164.69
2256,YAMHILL,8473.89,McMinnville SD 40,07/01/2008,6521,559271,55258218.88,5248233458.10,9384.06
1991,DOUGLAS,8920.36,Douglas County SD 4,07/01/2009,6217,556836,55457847.53,5162739221.05,9271.56
1977,DESCHUTES,7893.68,Redmond SD 2J,07/01/2007,7061,561354,55737265.35,5144636555.37,9164.69
2100,LINN,6933.12,Greater Albany Public SD 8J,07/01/2001,8065,549757,55915583.37,3966871635.47,7215.68
2241,WASHINGTON,9028.00,Forest Grove SD 15,07/01/2007,6203,561354,56000671.74,5144636555.37,9164.69
2146,MARION,10747.57,Woodburn SD 103,07/01/2008,5226,559271,56166795.53,5248233458.10,9384.06
1922,CLACKAMAS,6976.37,West Linn-Wilsonville SD 3J,07/01/2004,8086,549793,56410930.73,4198534676.94,7636.57
2057,KLAMATH,8726.78,Klamath County SD,07/01/2006,6479,558366,56540831.85,4768933786.70,8540.87
1923,CLACKAMAS,8412.01,Lake Oswego SD 7J,07/01/2006,6741,558366,56705386.50,4768933786.70,8540.87
1928,CLACKAMAS,7137.87,Oregon City SD 62,07/01/2004,7952,549793,56760339.35,4198534676.94,7636.57
2146,MARION,10907.25,Woodburn SD 103,07/01/2009,5225,556836,56990382.69,5162739221.05,9271.56
1977,DESCHUTES,7965.17,Redmond SD 2J,07/01/2008,7169,559271,57102314.73,5248233458.10,9384.06
2185,MULTNOMAH,8788.21,Centennial SD 28J,07/01/2007,6554,561354,57597940.92,5144636555.37,9164.69
2185,MULTNOMAH,8737.12,Centennial SD 28J,07/01/2009,6594,556836,57612566.99,5162739221.05,9271.56
1991,DOUGLAS,8879.59,Douglas County SD 4,07/01/2008,6522,559271,57912717.93,5248233458.10,9384.06
2100,LINN,6846.07,Greater Albany Public SD 8J,07/01/2004,8515,549793,58294259.53,4198534676.94,7636.57
2241,WASHINGTON,9411.20,Forest Grove SD 15,07/01/2009,6195,556836,58302369.45,5162739221.05,9271.56
2241,WASHINGTON,9496.87,Forest Grove SD 15,07/01/2008,6175,559271,58643175.00,5248233458.10,9384.06
2182,MULTNOMAH,6245.22,REYNOLDS SCH DIST 7,07/01/1999,9554,543138,59666834.24,3556941887.40,6548.87
2187,MULTNOMAH,6997.51,DAVID DOUGLAS SCH DIST 40,07/01/2001,8536,549757,59730738.00,3966871635.47,7215.68
2057,KLAMATH,9503.52,Klamath County SD,07/01/2009,6309,556836,59957697.65,5162739221.05,9271.56
1923,CLACKAMAS,8954.50,Lake Oswego SD 7J,07/01/2009,6699,556836,59986188.70,5162739221.05,9271.56
1923,CLACKAMAS,8886.02,Lake Oswego SD 7J,07/01/2007,6774,561354,60193919.18,5144636555.37,9164.69
2187,MULTNOMAH,6767.51,DAVID DOUGLAS SCH DIST 40,07/01/2002,8901,552161,60237616.00,3889552066.13,7044.24
1922,CLACKAMAS,7411.94,West Linn-Wilsonville SD 3J,07/01/2005,8214,555146,60881701.56,4513950428.60,8131.11
2057,KLAMATH,9461.13,Klamath County SD,07/01/2007,6467,561354,61185120.24,5144636555.37,9164.69
2185,MULTNOMAH,9114.33,Centennial SD 28J,07/01/2008,6716,559271,61211843.04,5248233458.10,9384.06
1928,CLACKAMAS,7588.69,Oregon City SD 62,07/01/2005,8100,555146,61468350.93,4513950428.60,8131.11
2057,KLAMATH,10073.60,Klamath County SD,07/01/2008,6152,559271,61972759.20,5248233458.10,9384.06
1901,BENTON,9328.97,Corvallis SD 509J,07/01/2009,6647,556836,62009665.00,5162739221.05,9271.56
1901,BENTON,9229.03,Corvallis SD 509J,07/01/2008,6738,559271,62185205.23,5248233458.10,9384.06
1923,CLACKAMAS,9316.40,Lake Oswego SD 7J,07/01/2008,6741,559271,62801882.94,5248233458.10,9384.06
1901,BENTON,9317.53,Corvallis SD 509J,07/01/2007,6748,561354,62874670.74,5144636555.37,9164.69
2100,LINN,7234.91,Greater Albany Public SD 8J,07/01/2005,8749,555146,63298195.03,4513950428.60,8131.11
1976,DESCHUTES,5330.56,BEND/LAPINE ADMIN SCH DIST 1,07/01/1997,12111,539105,64558408.72,948447366.75,1759.30
2187,MULTNOMAH,6989.78,David Douglas SD 40,07/01/2003,9256,549169,64697429.67,3970643658.44,7230.28
1922,CLACKAMAS,7666.62,West Linn-Wilsonville SD 3J,07/01/2006,8454,558366,64813601.33,4768933786.70,8540.87
1928,CLACKAMAS,7826.99,Oregon City SD 62,07/01/2006,8297,558366,64940531.52,4768933786.70,8540.87
2182,MULTNOMAH,6787.75,REYNOLDS SCH DIST 7,07/01/2000,9607,544245,65209933.62,3796207419.43,6975.18
2182,MULTNOMAH,6447.01,REYNOLDS SCH DIST 7,07/01/2002,10332,552161,66610506.09,3889552066.13,7044.24
2100,LINN,7593.44,Greater Albany Public SD 8J,07/01/2006,8949,558366,67953682.41,4768933786.70,8540.87
1976,DESCHUTES,5534.44,BEND/LAPINE ADMIN SCH DIST 1,07/01/1998,12363,540605,68422320.90,1012656851.75,1873.19
1928,CLACKAMAS,8346.09,Oregon City SD 62,07/01/2009,8269,556836,69013834.43,5162739221.05,9271.56
1922,CLACKAMAS,8275.33,West Linn-Wilsonville SD 3J,07/01/2009,8378,556836,69330705.50,5162739221.05,9271.56
2187,MULTNOMAH,7249.66,David Douglas SD 40,07/01/2004,9572,549793,69393744.94,4198534676.94,7636.57
2183,MULTNOMAH,6162.98,GRESHAM-BARLOW SCH DIST 10J,07/01/1999,11302,543138,69653997.81,3556941887.40,6548.87
2182,MULTNOMAH,7083.68,REYNOLDS SCH DIST 7,07/01/2001,9899,549757,70121306.62,3966871635.47,7215.68
1922,CLACKAMAS,8337.36,West Linn-Wilsonville SD 3J,07/01/2007,8475,561354,70659092.74,5144636555.37,9164.69
2083,LANE,6472.62,SPRINGFIELD SCH DIST 19,07/01/1999,11062,543138,71600143.73,3556941887.40,6548.87
1928,CLACKAMAS,8480.91,Oregon City SD 62,07/01/2007,8497,561354,72062300.20,5144636555.37,9164.69
1928,CLACKAMAS,8689.34,Oregon City SD 62,07/01/2008,8336,559271,72434370.78,5248233458.10,9384.06
2100,LINN,8033.75,Greater Albany Public SD 8J,07/01/2007,9167,561354,73645382.82,5144636555.37,9164.69
1922,CLACKAMAS,8810.10,West Linn-Wilsonville SD 3J,07/01/2008,8385,559271,73872665.47,5248233458.10,9384.06
2100,LINN,8014.07,Greater Albany Public SD 8J,07/01/2009,9223,556836,73913789.79,5162739221.05,9271.56
2083,LANE,6718.86,SPRINGFIELD SCH DIST 19,07/01/2000,11085,544245,74478615.03,3796207419.43,6975.18
2183,MULTNOMAH,6651.98,GRESHAM-BARLOW SCH DIST 10J,07/01/2000,11385,544245,75732836.37,3796207419.43,6975.18
2100,LINN,8313.92,Greater Albany Public SD 8J,07/01/2008,9196,559271,76454763.33,5248233458.10,9384.06
2242,WASHINGTON,6830.80,Tigard-Tualatin SD 23J,07/01/1999,11353,543138,77550119.18,3556941887.40,6548.87
2183,MULTNOMAH,6644.87,GRESHAM-BARLOW SCH DIST 10J,07/01/2002,11712,552161,77824766.41,3889552066.13,7044.24
2048,JACKSON,6192.15,MEDFORD SCH DIST 549,07/01/1999,12636,543138,78244033.02,3556941887.40,6548.87
2083,LANE,7126.29,Springfield SD 19,07/01/2003,11038,549169,78660016.91,3970643658.44,7230.28
2187,MULTNOMAH,7908.66,David Douglas SD 40,07/01/2005,9994,555146,79039147.15,4513950428.60,8131.11
1976,DESCHUTES,6215.62,BEND/LAPINE ADMIN SCH DIST 1,07/01/1999,12779,543138,79429387.03,3556941887.40,6548.87
2183,MULTNOMAH,6842.56,GRESHAM-BARLOW SCH DIST 10J,07/01/2001,11632,549757,79592627.72,3966871635.47,7215.68
2048,JACKSON,6311.01,MEDFORD SCH DIST 549,07/01/2000,12678,544245,80011015.99,3796207419.43,6975.18
2083,LANE,7216.03,Springfield SD 19,07/01/2001,11166,549757,80574203.51,3966871635.47,7215.68
2083,LANE,7282.64,Springfield SD 19,07/01/2002,11166,552161,81317920.73,3889552066.13,7044.24
2083,LANE,7368.42,Springfield SD 19,07/01/2004,11203,549793,82548447.95,4198534676.94,7636.57
2182,MULTNOMAH,7985.84,Reynolds SD 7,07/01/2003,10447,549169,83428037.06,3970643658.44,7230.28
2048,JACKSON,6423.33,MEDFORD SCH DIST 549,07/01/2002,13014,552161,83593217.96,3889552066.13,7044.24
2242,WASHINGTON,7087.38,Tigard-Tualatin SD 23J,07/01/2003,11909,549169,84403560.93,3970643658.44,7230.28
2183,MULTNOMAH,7144.69,GRESHAM-BARLOW SCH DIST 10J,07/01/2003,11845,549169,84628868.24,3970643658.44,7230.28
2242,WASHINGTON,7366.42,Tigard-Tualatin SD 23J,07/01/2000,11505,544245,84750638.07,3796207419.43,6975.18
2048,JACKSON,6623.03,MEDFORD SCH DIST 549,07/01/2003,12853,549169,85125765.45,3970643658.44,7230.28
2048,JACKSON,6724.74,MEDFORD SCH DIST 549,07/01/2004,12719,549793,85531915.91,4198534676.94,7636.57
2048,JACKSON,6625.35,MEDFORD SCH DIST 549,07/01/2001,12924,549757,85626067.09,3966871635.47,7215.68
1976,DESCHUTES,6312.31,BEND/LAPINE ADMIN SCH DIST 1,07/01/2002,13671,552161,86295566.69,3889552066.13,7044.24
2187,MULTNOMAH,8649.26,David Douglas SD 40,07/01/2006,10036,558366,86803923.64,4768933786.70,8540.87
1976,DESCHUTES,6694.34,BEND/LAPINE ADMIN SCH DIST 1,07/01/2000,13015,544245,87126799.93,3796207419.43,6975.18
2242,WASHINGTON,7248.71,Tigard-Tualatin SD 23J,07/01/2004,12194,549793,88390830.59,4198534676.94,7636.57
2183,MULTNOMAH,7441.53,GRESHAM-BARLOW SCH DIST 10J,07/01/2004,12100,549793,90042493.38,4198534676.94,7636.57
1976,DESCHUTES,6479.43,BEND/LAPINE ADMIN SCH DIST 1,07/01/2003,13940,549169,90323261.00,3970643658.44,7230.28
2242,WASHINGTON,7719.58,Tigard-Tualatin SD 23J,07/01/2001,11765,549757,90820870.40,3966871635.47,7215.68
2182,MULTNOMAH,9012.25,Reynolds SD 7,07/01/2004,10091,549793,90942616.48,4198534676.94,7636.57
2083,LANE,8214.28,Springfield SD 19,07/01/2005,11136,555146,91474187.97,4513950428.60,8131.11
2187,MULTNOMAH,9027.57,David Douglas SD 40,07/01/2007,10325,561354,93209698.91,5144636555.37,9164.69
2242,WASHINGTON,7783.34,Tigard-Tualatin SD 23J,07/01/2002,11981,552161,93252153.16,3889552066.13,7044.24
1976,DESCHUTES,6964.19,BEND/LAPINE ADMIN SCH DIST 1,07/01/2001,13405,549757,93354919.51,3966871635.47,7215.68
2048,JACKSON,7527.76,Medford SD 549C,07/01/2006,12465,558366,93833542.96,4768933786.70,8540.87
1924,CLACKAMAS,6421.01,NORTH CLACKAMAS SCH DIST 12,07/01/1999,14615,543138,93842998.21,3556941887.40,6548.87
2048,JACKSON,7495.57,MEDFORD SCH DIST 549,07/01/2005,12538,555146,93979437.46,4513950428.60,8131.11
2083,LANE,8967.55,Springfield SD 19,07/01/2006,10597,558366,95029096.35,4768933786.70,8540.87
2183,MULTNOMAH,7940.83,GRESHAM-BARLOW SCH DIST 10J,07/01/2005,12033,555146,95552058.52,4513950428.60,8131.11
2242,WASHINGTON,7870.40,Tigard-Tualatin SD 23J,07/01/2005,12351,555146,97207308.09,4513950428.60,8131.11
2182,MULTNOMAH,9156.81,Reynolds SD 7,07/01/2009,10635,556836,97382704.87,5162739221.05,9271.56
2183,MULTNOMAH,8085.16,Gresham-Barlow SD 10J,07/01/2006,12056,558366,97474700.43,4768933786.70,8540.87
2083,LANE,8960.08,Springfield SD 19,07/01/2009,10881,556836,97494623.11,5162739221.05,9271.56
1976,DESCHUTES,6903.95,Bend-LaPine Administrative SD 1,07/01/2004,14303,549793,98747186.98,4198534676.94,7636.57
2083,LANE,8845.96,Springfield SD 19,07/01/2007,11259,561354,99596613.60,5144636555.37,9164.69
2048,JACKSON,8283.10,Medford SD 549C,07/01/2009,12062,556836,99910791.66,5162739221.05,9271.56
2048,JACKSON,8141.77,Medford SD 549C,07/01/2007,12383,561354,100819482.06,5144636555.37,9164.69
2083,LANE,9094.64,Springfield SD 19,07/01/2008,11122,559271,101150601.26,5248233458.10,9384.06
2182,MULTNOMAH,9172.65,Reynolds SD 7,07/01/2008,11035,559271,101220181.29,5248233458.10,9384.06
1924,CLACKAMAS,6416.66,NORTH CLACKAMAS SCH DIST 12,07/01/2002,15777,552161,101235723.43,3889552066.13,7044.24
2182,MULTNOMAH,9724.83,Reynolds SD 7,07/01/2005,10477,555146,101886996.95,4513950428.60,8131.11
2183,MULTNOMAH,8420.00,Gresham-Barlow SD 10J,07/01/2009,12210,556836,102808257.30,5162739221.05,9271.56
2242,WASHINGTON,8234.92,Tigard-Tualatin SD 23J,07/01/2006,12519,558366,103092907.56,4768933786.70,8540.87
2183,MULTNOMAH,8449.80,Gresham-Barlow SD 10J,07/01/2007,12217,561354,103231215.85,5144636555.37,9164.69
2182,MULTNOMAH,9734.96,Reynolds SD 7,07/01/2006,10671,558366,103881712.47,4768933786.70,8540.87
2048,JACKSON,8484.15,Medford SD 549C,07/01/2008,12252,559271,103947810.67,5248233458.10,9384.06
2187,MULTNOMAH,9919.56,David Douglas SD 40,07/01/2008,10505,559271,104205005.56,5248233458.10,9384.06
1924,CLACKAMAS,6861.80,NORTH CLACKAMAS SCH DIST 12,07/01/2001,15274,549757,104807183.12,3966871635.47,7215.68
2182,MULTNOMAH,9903.58,Reynolds SD 7,07/01/2007,10690,561354,105869261.12,5144636555.37,9164.69
2183,MULTNOMAH,8695.67,Gresham-Barlow SD 10J,07/01/2008,12207,559271,106148043.44,5248233458.10,9384.06
2187,MULTNOMAH,9947.71,David Douglas SD 40,07/01/2009,10710,556836,106539926.27,5162739221.05,9271.56
1924,CLACKAMAS,7265.47,NORTH CLACKAMAS SCH DIST 12,07/01/2000,14876,544245,108081121.55,3796207419.43,6975.18
1976,DESCHUTES,7432.38,Bend-LaPine Administrative SD 1,07/01/2005,14685,555146,109144486.00,4513950428.60,8131.11
2082,LANE,5798.69,EUGENE SCH DIST 4J,07/01/1997,18832,539105,109201005.86,948447366.75,1759.30
1924,CLACKAMAS,6827.72,NORTH CLACKAMAS SCH DIST 12,07/01/2003,16170,549169,110404215.81,3970643658.44,7230.28
2239,WASHINGTON,6306.37,HILLSBORO SCH DIST 1J,07/01/1999,17514,543138,110449678.71,3556941887.40,6548.87
2242,WASHINGTON,8813.44,Tigard-Tualatin SD 23J,07/01/2007,12740,561354,112283268.00,5144636555.37,9164.69
1924,CLACKAMAS,6799.63,NORTH CLACKAMAS SCH DIST 12,07/01/2004,16546,549793,112506752.84,4198534676.94,7636.57
2082,LANE,6071.72,EUGENE SCH DIST 4J,07/01/1998,18636,540605,113152553.58,1012656851.75,1873.19
2242,WASHINGTON,9089.42,Tigard-Tualatin SD 23J,07/01/2009,12686,556836,115308322.66,5162739221.05,9271.56
2242,WASHINGTON,9098.60,Tigard-Tualatin SD 23J,07/01/2008,12805,559271,116507561.35,5248233458.10,9384.06
1924,CLACKAMAS,7091.72,North Clackamas SD 12,07/01/2005,16901,555146,119857219.98,4513950428.60,8131.11
1976,DESCHUTES,7966.43,Bend-LaPine Administrative SD 1,07/01/2006,15330,558366,122125363.00,4768933786.70,8540.87
2239,WASHINGTON,6771.06,HILLSBORO SCH DIST 1J,07/01/2000,18081,544245,122427531.23,3796207419.43,6975.18
2082,LANE,6711.32,EUGENE SCH DIST 4J,07/01/1999,18502,543138,124172800.27,3556941887.40,6548.87
2239,WASHINGTON,6606.26,HILLSBORO SCH DIST 1J,07/01/2002,18850,552161,124528033.05,3889552066.13,7044.24
2239,WASHINGTON,6656.19,HILLSBORO SCH DIST 1J,07/01/2003,18951,549169,126141369.13,3970643658.44,7230.28
1924,CLACKAMAS,7350.71,North Clackamas SD 12,07/01/2006,17290,558366,127093709.34,4768933786.70,8540.87
2082,LANE,7054.74,EUGENE SCH DIST 4J,07/01/2000,18433,544245,130040035.98,3796207419.43,6975.18
2082,LANE,7206.89,Eugene SD 4J,07/01/2001,18476,549757,133154425.83,3966871635.47,7215.68
2082,LANE,7241.20,Eugene SD 4J,07/01/2003,18476,549169,133788477.96,3970643658.44,7230.28
1976,DESCHUTES,8468.07,Bend-LaPine Administrative SD 1,07/01/2007,15850,561354,134218891.00,5144636555.37,9164.69
1976,DESCHUTES,8589.03,Bend-LaPine Administrative SD 1,07/01/2009,15687,556836,134736118.00,5162739221.05,9271.56
2082,LANE,7201.18,Eugene SD 4J,07/01/2002,18735,552161,134914050.19,3889552066.13,7044.24
2239,WASHINGTON,7358.52,HILLSBORO SCH DIST 1J,07/01/2001,18519,549757,136272476.61,3966871635.47,7215.68
1976,DESCHUTES,8713.15,Bend-LaPine Administrative SD 1,07/01/2008,15837,559271,137990189.00,5248233458.10,9384.06
2239,WASHINGTON,7188.74,HILLSBORO SCH DIST 1J,07/01/2004,19348,549793,139087788.14,4198534676.94,7636.57
2082,LANE,7565.85,Eugene SD 4J,07/01/2004,18404,549793,139241907.70,4198534676.94,7636.57
1924,CLACKAMAS,8217.16,North Clackamas SD 12,07/01/2007,17579,561354,144449404.96,5144636555.37,9164.69
1924,CLACKAMAS,8391.75,North Clackamas SD 12,07/01/2009,17506,556836,146905943.60,5162739221.05,9271.56
2239,WASHINGTON,7495.17,Hillsboro SD 1J,07/01/2005,19694,555146,147609863.12,4513950428.60,8131.11
2082,LANE,8340.35,Eugene SD 4J,07/01/2005,18468,555146,154029574.14,4513950428.60,8131.11
